Date,GOLDBEES.NS,HDFCBANK.NS,INFY.NS,RELIANCE.NS,^NSEBANK,^NSEI
2010-05-31,0.0013650106485707525,-0.004402090358976318,-0.007264207216602148,0.008633553406416805,0.005487316420495825,0.003898116225311332
2010-06-01,0.020864630774736215,-0.017660012282555426,-0.012660016756190662,-0.03352138826376161,-0.026127627389913477,-0.02282594692275186
2010-06-02,-0.0025342954764608905,-0.0011054404894864645,0.006058397792037873,0.0004948321383371201,0.008049221026199094,0.009989517603451015
2010-06-03,-0.008715139156773022,0.02835889342611697,0.021872955361736057,0.01953399105349618,0.021240183746664254,0.018058288709870807
2010-06-04,-0.008157905167283097,-0.010442803365519948,0.01147167882393263,0.0003882335870635245,0.007270131894737686,0.004891889247627512
2010-06-07,0.020395720263157724,-0.004799466359673654,-0.020997558715248,-0.02274050282682638,-0.017274894193609724,-0.01976438516210688
2010-06-08,0.023310249716094855,-0.007432990846835241,-0.006419145234688117,-0.011262789069218515,-0.011546726182125155,-0.009316627402413569
2010-06-09,-0.010138925109688501,0.009770683103242694,-0.011131728409371489,0.010688406623615476,0.005759205276664847,0.0026467700212100542
2010-06-10,-0.011506239892031256,0.025282151913551765,0.007847569207114269,0.008241948532056176,0.011717680920974471,0.01565911965825495
2010-06-11,-0.0032092259045835014,0.01573469469160127,-0.005594266886072896,0.03058057715319018,0.011266314715796755,0.008023864690351656
2010-06-14,0.0013369290079767726,0.013795400930224577,0.04396090248850548,0.016341682803689972,0.008712628429257574,0.015304696135574059
2010-06-15,-0.0046322065424655445,-0.004688039125811061,-0.004259765556376083,0.002444735063890091,0.0021292036458784303,0.004742463285200671
2010-06-16,0.007500741427634683,0.006186568346908894,0.012688388205273737,-0.007644582821148882,0.0036109437106535136,0.002106331401438677
2010-06-17,-0.003586565765072547,0.01014664619601402,-0.0016428032856581343,0.01271326577297649,0.0025550671560619076,0.00792991090326356
2010-06-18,0.004308489916881264,-0.0022044444137119257,0.007721823402125905,-0.015913763091952804,-0.0038644828407291554,-0.0023223408766521736
2010-06-21,0.0016019034748027128,0.003589963176066524,0.00523997071065585,0.010717430050336763,0.01898446313193425,0.017234770901867202
2010-06-22,-0.009243937321035789,-0.005903346596413228,-0.012031931119467876,-0.0017359327591274232,-0.008459660290546789,-0.006864924689594432
2010-06-23,0.008263055041421774,0.005888042278039851,0.011076526442767909,-0.0047944285180473445,0.004490695372449949,0.0012414249651966358
2010-06-24,-0.005644509951650112,0.0014260172004261218,0.008917815900144399,-0.006281036064747503,-0.004666156020107892,-0.00047900298399961017
2010-06-25,0.009879464638935298,-0.026953514337657025,-0.015942284950050012,0.010360681517529446,-0.023000709393052543,-0.009688811792387453
2010-06-28,0.0021888839990444886,0.001565924518664552,0.011268253738206502,0.025589262839624594,0.009639056919258815,0.012231844013917526
2010-06-29,-0.005527788092713037,-0.023734996748691173,-0.0055002614848223,-0.020822962435622983,-0.016851430939344714,-0.014502690101481197
2010-06-30,0.004934902420605347,0.007666429634069605,-0.0009124050889601776,0.020984635920821892,0.00886852801484661,0.010720793490140546
2010-07-01,0.0013221031248671355,-0.006044692894141224,-0.00858118104020078,-0.012478796344181031,-0.012171524789878152,-0.01150119485294121
2010-07-02,-0.024143782354925647,0.00285719402868434,-0.014293055433975632,-0.006782624880606658,0.0008289397749559058,-0.002723046226420056
2010-07-05,0.003203123806754915,0.0012285738071959873,0.005847587614249861,-0.0006081372712853916,0.0030135850850132595,-0.0002291717343797517
2010-07-06,0.000935850803143401,0.025480115238467604,0.015181433953942225,0.005241966594112801,0.017639274434196217,0.010151053942027977
2010-07-07,-0.011384612834732688,-0.013594562772257346,-0.0012025337938446068,-0.018949742758994303,-0.010642936079397924,-0.009065845246674309
2010-07-08,0.006508891498915759,0.004336000641222526,0.016805857338212604,0.0033696320164060545,0.012418870763710288,0.010637079804091343
2010-07-09,-0.008290812225289934,0.029321100549718038,0.016015661136472792,0.000520346125698401,0.015376450426517474,0.010496822947821727
2010-07-12,0.0072732785041667025,0.023317916818359263,0.007690003126274769,-0.0013238285618055734,0.014093500033629303,0.00570762988402107
2010-07-13,0.0013003066765011617,0.011271474596689757,-0.03423801102346691,0.01708886418216915,0.008222845935672796,0.0032788226534925524
2010-07-14,0.00243133850728805,0.006634361873784522,-0.019254714714071253,-0.003583759220660343,0.002522261903825429,-0.002684862055899462
2010-07-15,0.00035832774497657205,-0.01136001079708382,0.0060885279995619435,0.0028025762035688295,-0.002465697826617652,-0.001373876048368028
2010-07-16,-0.003939983103246947,-0.011465950836263339,0.006305437988630258,-0.009781603024621388,0.008190670293417579,0.0028166213978619847
2010-07-19,-0.006002679394493948,0.004364718929566136,-0.0023588358006851884,-0.006491280726525384,0.0019024437532220162,-0.001381135572800063
2010-07-20,-0.004090815574972151,-0.0016844302884038154,-0.0038981107615334576,-0.0029355642275963323,-0.005631762220021708,-0.0034252976716568906
2010-07-21,0.007125522592864364,-0.005551972597204413,0.004348413689921671,0.005175983949721852,0.0016189433404092402,0.0058401821267231036
2010-07-22,-0.00399536673357892,0.011903409127072884,-0.006187606292168191,0.0005668826866873644,0.006815292220570646,0.007889856535648887
2010-07-23,0.00509784606360264,-0.009065582312453135,0.011598929403313862,0.0013692900155970467,0.003344925087190642,0.0013138492796036516
2010-07-26,-0.006818053505353694,0.0065240409716476044,0.006459823356643746,-0.006930975979747234,-0.006924996570251252,-0.0055972544921900624
2010-07-27,-0.009906503454890525,0.007261639404582798,0.008682685858914407,0.00037972938584607263,0.006649060929379891,0.002214594135705017
2010-07-28,-0.017671897109829193,0.009338073800017277,0.0011666800024943136,-0.030612283876568447,-0.002229812790570107,-0.006085937534419772
2010-07-29,0.0035864917711969646,0.00695079444267277,0.0003705747990494501,-0.01086900998939555,0.011079505388438493,0.0021028240714691115
2010-07-30,0.002344351618716045,0.012520211442530682,-0.015795093402636073,-0.0004949543283088165,-0.001837029777361443,-0.007635527636516981
2010-08-02,-0.0009697773929472353,0.004443085960555759,0.0030662637932297176,0.0048530134571864725,0.024653083694618827,0.011932670750838481
2010-08-03,0.0019699720840753443,-0.006506415640465724,-0.004522488951095971,0.013010890546125697,0.008754787899207361,0.0014544203852941973
2010-08-04,0.00908962054551643,-0.003604386914433433,0.032395796297897794,-0.011384129045749813,-0.0012711782849162967,0.0052026902932964525
2010-08-05,0.0005929832150741721,-0.006879879934759026,-0.0018264120503234116,-0.008857883947989809,-0.0032794217403019355,-0.0037949101803090857
2010-08-06,-0.0032454261044132515,-0.004547109847221842,-0.0018996269873101657,-0.006901110233943353,-0.006815064955153827,-0.0014411517166037502
2010-08-09,0.009682872505947238,-0.004161531253365491,0.003788547385928487,-0.006499660355954062,0.013526060183580269,0.008622494340901676
2010-08-10,-0.002860113820506882,0.006316281279866498,-0.015862416519230593,-0.005736569475351061,-0.0003942819192741531,-0.004638901139098928
2010-08-11,0.005821060453616411,-0.0026968454673537146,-0.006415824839615447,-0.0047069968572496235,-0.00867873762196092,-0.007343398506050924
2010-08-12,0.007045676967746939,-0.007824817363953795,-0.013589986329869852,-0.010831353998453475,0.014862886459114266,-0.0007655798747345788
2010-08-13,0.009078532306944442,0.006946110056862853,0.0016412983973634887,0.006683054273802558,0.014522310060999022,0.006581783466707014
