Date,GOLDBEES.NS,HDFCBANK.NS,INFY.NS,RELIANCE.NS,^NSEBANK,^NSEI,GOLDBEES.NS,HDFCBANK.NS,INFY.NS,RELIANCE.NS,^NSEBANK,^NSEI,GOLDBEES.NS,HDFCBANK.NS,INFY.NS,RELIANCE.NS,^NSEBANK,^NSEI,GOLDBEES.NS,HDFCBANK.NS,INFY.NS,RELIANCE.NS,^NSEBANK,^NSEI,GOLDBEES.NS,HDFCBANK.NS,INFY.NS,RELIANCE.NS,^NSEBANK,^NSEI,NIFTY_GOLD_CORR,NIFTY_BANK_CORR,INDIA_VIX,USDINR
2010-06-22,-0.009243937321035789,-0.005903346596413228,-0.012031931119467876,-0.0017359327591274232,-0.008459660290546789,-0.006864924689594432,0.17511066759254462,0.22313515104168702,0.26599017761495525,0.2525294821691954,0.20692095956503936,0.19688349346303805,0.016577677930344148,0.10869480460782799,0.09875317411431306,0.07928780750627307,0.09306066898960696,0.1060591469678056,0.08069931945811776,0.04395195607043762,0.022189113878382898,0.00046117710960204733,0.020964198138779935,0.0044064037141697075,3.5145689700221077,0.5621427335170001,0.1705333909593389,-0.24359750052868565,0.5312478918861988,0.23668101483658413,-0.4890251491474741,0.929132490630934,0.06336937413218591,0.007884376074345667
2010-06-23,0.008263055041421774,0.005888042278039851,0.011076526442767909,-0.0047944285180473445,0.004490695372449949,0.0012414249651966358,0.16998046902649994,0.2211347614289175,0.23147037068806942,0.24413529570663145,0.198856922190042,0.1854780337322327,0.010308698271390027,0.10057918405018418,0.06741563475940726,0.05024519081206469,0.0765817968218836,0.08251311832633546,0.0798539952806714,0.04658528970807594,0.02433497178897175,0.0025329760551192366,0.02317571173876796,0.0074575922272638135,3.562576971124687,0.5425196746450295,0.7564771106311226,-0.21892853651841776,0.4951750680597562,0.17810648630717288,-0.48972456945332377,0.9288134334591099,-0.014534847186623678,0.0028248819387679536
2010-06-24,-0.005644509951650112,0.0014260172004261218,0.008917815900144399,-0.006281036064747503,-0.004666156020107892,-0.00047900298399961017,0.16899896121712332,0.18423264474715928,0.23159573072183842,0.24208520732327818,0.18324392503536913,0.17911365099919282,0.012098103598895849,0.062138379175144864,0.06784977193370989,0.0291514636786796,0.044840047663936566,0.0634606531555777,0.07914451885717667,0.04738679107910505,0.02638848359288265,0.003753638813992161,0.024039230430609626,0.009672073821248753,3.423165458588932,1.1592200421702668,1.4465996257085119,-0.2416841223883138,0.5007743861725987,0.33427991368263177,-0.49193464411246063,0.9284184529616787,-0.013274358689192023,0.0023834624489149636
2010-06-25,0.009879464638935298,-0.026953514337657025,-0.015942284950050012,0.010360681517529446,-0.023000709393052543,-0.009688811792387453,0.16840139257502665,0.21284715983462635,0.2384123562075162,0.23987693712723765,0.20326873530644052,0.18090353498722203,0.030838295068225552,0.0334013080214588,0.037442214035335875,0.025370121116038646,0.01487239239214877,0.039968027120280025,0.0792350920440602,0.04723628195592737,0.027053839653712775,0.00478625082914234,0.02390254831568528,0.010888791375867065,3.7352122044201526,0.3654711982996129,1.338581168598579,0.0949844413113515,0.09988687200901165,0.17753667085195285,-0.5000372394290014,0.9254004301982088,-0.003487777572924955,-0.002377795063669419
2010-06-28,0.0021888839990444886,0.001565924518664552,0.011268253738206502,0.025589262839624594,0.009639056919258815,0.012231844013917526,0.1684132982670615,0.21161764090755114,0.2379924753042169,0.2538381962260265,0.20506035132195788,0.18443327836719595,0.031686417571931136,0.039595931695457054,0.056809257577277616,0.042607181866615385,0.01906288464775563,0.04860118451623352,0.0793323718534846,0.04719986586880747,0.028460436747491404,0.006427097139879811,0.0238789753566884,0.01244805353533517,3.6783125475318537,0.339243883713205,1.1746104388870395,0.22420377376283837,0.18061782784021843,0.27039467417055474,-0.5002338211397607,0.925686794692898,-0.022500038146972656,-0.0010834897097408147
2010-06-29,-0.005527788092713037,-0.023734996748691173,-0.0055002614848223,-0.020822962435622983,-0.016851430939344714,-0.014502690101481197,0.15382615901042376,0.2200446700768828,0.2331017046583813,0.23330178117702624,0.19092635986507336,0.17120216530465404,0.00501422299138965,0.03316686516546419,0.06447277346965619,0.056305850213795416,0.028769523607171665,0.05753283485460714,0.07836955331128959,0.046953819056243865,0.030222459839446478,0.008707767604057367,0.024285945258919896,0.01439853356917856,3.4670269621683634,-0.18913541281118598,1.016289331699067,-0.5307625851034439,-0.4791274568112071,-0.3602216909816684,-0.4818994235203386,0.9254735101861977,0.055754485684152755,0.006724541942556339
2010-06-30,0.004934902420605347,0.007666429634069605,-0.0009124050889601776,0.020984635920821892,0.00886852801484661,0.010720793490140546,0.15428859432214306,0.22075054675355205,0.23329318203902236,0.2417483608519031,0.19132153124800994,0.17162544612959552,0.012539945516832018,0.04223970020186063,0.05709722758451563,0.07793864521675764,0.029605671329741012,0.05829853414953301,0.07774863204730698,0.047319977222671804,0.031770670948916634,0.011887718146072907,0.024834029079504636,0.016501245490260667,3.6900921633934836,0.09724645653235228,1.192723736290698,-0.18649668808242525,-0.3739882644047904,-0.11841974638174757,-0.476006905683474,0.9261506064120633,-0.027616265100767867,-0.0002154346383553829
2010-07-01,0.0013221031248671355,-0.006044692894141224,-0.00858118104020078,-0.012478796344181031,-0.012171524789878152,-0.01150119485294121,0.15025355281456115,0.19934265155777406,0.22532155523406233,0.24094178157161303,0.1822087456301757,0.1690363350069909,0.022792405888662826,0.007371733656802659,0.025593327818842715,0.04409198489952093,-0.0040797291720608975,0.027570668690685807,0.07751636541564336,0.04599800676453644,0.03170178123498059,0.013447053534185485,0.02365686706871676,0.01707033684740737,3.5200372788609493,-0.002346878014223809,1.0803151165556597,-0.44939652608103553,-0.5023766801580095,-0.39679790241642793,-0.4740250135234972,0.9285336105795071,0.06826112905157156,0.00021548106043978166
2010-07-02,-0.024143782354925647,0.00285719402868434,-0.014293055433975632,-0.006782624880606658,0.0008289397749559058,-0.002723046226420056,0.17248594181147636,0.1952588099221174,0.22852241991401095,0.24301967960096407,0.18015663754147948,0.16911990376042363,0.006307691361853829,0.020911164705556207,-0.0005311204491111887,0.036607854639314485,-0.01044834231491365,0.019783876478677742,0.07637866784607848,0.0450855453261491,0.030168998527966884,0.014342177386491878,0.021874640555342825,0.01703272830735066,2.499973802378827,0.32618811007471726,0.6631008659036741,-0.2540235633295157,-0.19418384549449264,-0.17824721352126974,-0.4335797130578305,0.9265274068823475,0.021455180644326166,0.003232094944453534
2010-07-05,0.003203123806754915,0.0012285738071959873,0.005847587614249861,-0.0006081372712853916,0.0030135850850132595,-0.0002291717343797517,0.1560228581961784,0.19400858919268377,0.21517443796635854,0.2252961371707459,0.169101745547619,0.15044059412700925,-0.010647536600192908,0.027094937020408105,0.02687523441974138,0.060084304899441277,0.009981071957144483,0.04010725116085623,0.07449208177898196,0.044434545379287614,0.0301474115527989,0.01646074033644217,0.021226747234216116,0.018056573720080606,2.482384067946302,-0.10420545497176716,0.6847458645325921,-0.5052894336465689,-0.4005474322743951,-0.4180356155168258,-0.4398921765754202,0.925082746418592,0.004109596080163369,0.0036082315855450187
2010-07-06,0.000935850803143401,0.025480115238467604,0.015181433953942225,0.005241966594112801,0.017639274434196217,0.010151053942027977,0.12855218689329853,0.20873215107813134,0.21838341864384034,0.21894951618528055,0.17309682504901905,0.14682694314967706,-0.0322794577968778,0.06115297472475589,0.04919963782540693,0.07778004067378985,0.039802722579797445,0.06054614928887325,0.07135294573646182,0.04521449136538511,0.0313352714332358,0.019324722159198858,0.021919761571950417,0.020010066057192105,2.3755777062392545,0.3210981483048185,0.9124827043687899,-0.4626779857886491,0.06958206407458654,-0.10900832660960275,-0.4371081419148031,0.925557671452915,-0.04956799290282421,-0.002739303308348595
2010-07-07,-0.011384612834732688,-0.013594562772257346,-0.0012025337938446068,-0.018949742758994303,-0.010642936079397924,-0.009065845246674309,0.12971935889648256,0.21513999988568186,0.21294361123269415,0.23156962289838,0.17810415918002934,0.1529427685704006,-0.03349728283442566,0.03659878575804454,0.05973461775529354,0.04617444825010941,0.022845392088866046,0.04815717104462691,0.06834967882215992,0.04506526621065263,0.03299679826692746,0.020816146861662516,0.0217808827373452,0.02139050490008498,2.2273144957597166,0.09405141913520335,0.21996198064187,-0.6512801232303843,0.05184626552710184,-0.2356330927822899,-0.42007354998219937,0.9273542099404969,0.05789478535437298,0.007510778975942101
2010-07-08,0.006508891498915759,0.004336000641222526,0.016805857338212604,0.0033696320164060545,0.012418870763710288,0.010637079804091343,0.12734192760540888,0.19701270315957892,0.2179691965501364,0.23057195066398653,0.17867037161999988,0.14813081721894453,-0.015882934477240984,0.015421439663921177,0.06915410571994651,0.04111882340740025,0.023554294199748416,0.0429744409489381,0.06624593071705775,0.04385825017645491,0.035082941786392645,0.022335301752676423,0.021662695758421707,0.02257705798829065,2.370772955916673,0.12308012929230422,0.4067043989110145,-0.21446533399760176,0.536811203319797,0.1906948573903512,-0.4131763275772852,0.9278107795643517,-0.044776107814970434,-0.006389760003951972
2010-07-09,-0.008290812225289934,0.029321100549718038,0.016015661136472792,0.000520346125698401,0.015376450426517474,0.010496822947821727,0.12988535912880872,0.21565771281159632,0.21958458832288613,0.20457807514161735,0.18229296350008542,0.14968394805042645,-0.020899910906093333,0.029003655441729004,0.0923884279892555,0.010751210187726068,0.027714372504773488,0.04553314252974583,0.0641205431591776,0.04314227622411251,0.03811001571085239,0.02233485795720023,0.021532556700054863,0.023745618662403368,2.106647596703512,0.5717739213303524,0.8004709998087717,-0.11936247800872729,0.7885367455633203,0.4574034406448788,-0.4206180803989032,0.9289436993279712,-0.043087202585252005,-0.002786732344330467
2010-07-12,0.0072732785041667025,0.023317916818359263,0.007690003126274769,-0.0013238285618055734,0.014093500033629303,0.00570762988402107,0.13298845123593175,0.2252819973957794,0.16384214541128936,0.19599508055147313,0.18610467166713843,0.1422945608256407,-0.015095390816766141,0.038669021499714296,0.05443498486546017,-0.0068171305517814584,0.033196606917786475,0.0356503449072747,0.06232042713230218,0.04265716030672837,0.03946544242112187,0.02153679263469463,0.021637718390783697,0.02449483203434443,2.817212536857676,1.2430236471968747,1.2100880766704931,0.1696114928098855,1.1303185205633828,0.8221863021488671,-0.4623048803351072,0.9293248197083533,-0.01484409948791321,0.003009445147696077
2010-07-13,0.0013003066765011617,0.011271474596689757,-0.03423801102346691,0.01708886418216915,0.008222845935672796,0.0032788226534925524,0.1323434061994537,0.22612453888192668,0.20905923372489005,0.20535476886661036,0.1875426953009773,0.1419864422494213,-0.009225239449798028,0.05532375202983042,0.022689646360536386,0.007691697386085439,0.039479160619126485,0.03414167977124305,0.06083683955931572,0.043175660570670876,0.03948653935481101,0.02144677937161586,0.022145632978228396,0.0252553388776883,2.6312181005354915,1.3415356319425211,0.6852179943301444,0.40281236216992683,1.0093145747734773,0.7841197363090906,-0.46898738833267356,0.9313479246034528,-0.04018077565000733,-0.00535790829013183
2010-07-14,0.00243133850728805,0.006634361873784522,-0.019254714714071253,-0.003583759220660343,0.002522261903825429,-0.002684862055899462,0.12950717558687336,0.2262192555057443,0.2164080530647251,0.20372793880687662,0.18745878918723183,0.14282868050793757,-0.014210482892320742,0.055793413581458395,-0.009568924991445238,0.011815278671503116,0.03835157023379354,0.02919732137850506,0.05895908448453477,0.04381065937318502,0.03812745842602135,0.021263022840794506,0.022598825782111736,0.025744567104176164,2.6806710760957926,1.488095033509177,0.42419335628425303,0.4776199281837501,0.8519952188872063,0.6657753981094843,-0.46879997317758076,0.9323376286642626,0.05023542929415936,0.0040939156934640675
2010-07-15,0.00035832774497657205,-0.01136001079708382,0.0060885279995619435,0.0028025762035688295,-0.002465697826617652,-0.001373876048368028,0.12909069407996157,0.229826663520347,0.21755232229662685,0.19893565571880462,0.18808990612433102,0.14106202553210115,-0.01030765045881532,0.033314908220899,-0.0018989740147120626,0.0019133770499786262,0.03315153746319588,0.019697223697392907,0.05733296557726504,0.04347492845312793,0.037096158326487286,0.020408892562215265,0.02272205091857549,0.025690299436209155,2.6444132583970297,1.344823092791526,0.49447265771126214,0.21578313186322245,0.6814967263205169,0.5369325335784536,-0.4687731034841314,0.9322399276870931,0.005480847634488528,-0.003218835109295992
2010-07-16,-0.003939983103246947,-0.011465950836263339,0.006305437988630258,-0.009781603024621388,0.008190670293417579,0.0028166213978619847,0.12834552927486115,0.23424337691738184,0.21694233490363407,0.19347597172833025,0.18822834945089217,0.14062912564937316,-0.018436079846177456,0.02372371230363246,-0.0033018370882018644,0.00815662380137594,0.04565465554337034,0.02494960708604399,0.055391811746745435,0.04277834219506426,0.03606393709255698,0.019920878863825375,0.023392581698188034,0.025893277144195117,2.6604623138339454,0.9844022572697737,0.5513023121604651,-0.10585918827019575,0.4803195348889881,0.45678130549220464,-0.46658099770680606,0.9359158293591613,-0.023785903616325377,0.005382131235603049
2010-07-19,-0.006002679394493948,0.004364718929566136,-0.0023588358006851884,-0.006491280726525384,0.0019024437532220162,-0.001381135572800063,0.1292161106599373,0.23436098597827865,0.2161480967864664,0.19102238780656638,0.17761509419789856,0.12751315482572312,-0.025888525919238736,0.024514010996528057,-0.010836074395560003,-0.009008486090823942,0.028125543240193007,0.006192515240034391,0.053053239340679265,0.04210551661617839,0.03471584378844839,0.018606811025370717,0.023198707251029998,0.02519155647887341,2.2635629779613016,0.7340036079575268,0.4287526233873207,0.03123764222852003,0.4671018611654867,0.3529729634763382,-0.4687194801824193,0.9354959579725806,0.05126894834609641,-0.013062111357301176
2010-07-20,-0.004090815574972151,-0.0016844302884038154,-0.0038981107615334576,-0.0029355642275963323,-0.005631762220021708,-0.0034252976716568906,0.12626412181727087,0.23311266824222762,0.212263885164123,0.19118240645303994,0.1757973685347774,0.12550438509082146,-0.02082197602944791,0.028862017655617578,-0.0026924086953797888,-0.010199378004180026,0.031057783234420988,0.009677365434842322,0.050928852591558764,0.04167040416200683,0.033816368911478406,0.017298634157820424,0.023195438567520453,0.024681252870664066,2.208164090288826,0.7937102758613155,0.36766673986739495,0.12850577307578914,0.5182435656769518,0.3362041651176394,-0.4665500791178795,0.936456346475931,-0.01593432826143737,0.025168145879187476
2010-07-21,0.007125522592864364,-0.005551972597204413,0.004348413689921671,0.005175983949721852,0.0016189433404092402,0.0058401821267231036,0.12521494414901232,0.23380934904857098,0.20890355130647395,0.19144873457422798,0.17546387730132207,0.12691289179863469,-0.021926694455469242,0.017160718612537096,-0.009328897376582268,-0.00028311472657638337,0.02811007819564315,0.014314869336846892,0.04867906143095393,0.04064405158068815,0.03268309624485372,0.016291616172831803,0.023066390873752254,0.02435051710828179,2.141814462551101,0.7974090902944778,0.7034595789866084,0.8807981822724283,0.7791917531780547,0.8515303041421146,-0.45114447454473927,0.9365663943944882,-0.01864569069748223,-0.003809530268270467
2010-07-22,-0.00399536673357892,0.011903409127072884,-0.006187606292168191,0.0005668826866873644,0.006815292220570646,0.007889856535648887,0.12455236454901057,0.23702568721981185,0.20685231072379026,0.18998049867775557,0.17489212369919285,0.12929987728314826,-0.020304555316340234,0.027802734416247032,-0.02416113150211352,0.006606136916241123,0.03996960926646831,0.022807596028445287,0.04673604777231644,0.04012218597195715,0.030779277239042682,0.01577815490411478,0.023662673511900205,0.024493594634668575,1.9162101352027343,0.8474692730275268,0.5242047871561566,0.6154769860956188,0.5892048799603228,0.8614587965240924,-0.4587087337734615,0.9389417600540098,-0.055000019073486284,-0.0006373227000503467
2010-07-23,0.00509784606360264,-0.009065582312453135,0.011598929403313862,0.0013692900155970467,0.003344925087190642,0.0013138492796036516,0.12009157057031612,0.216153162341681,0.20379352864750355,0.1863728681142353,0.14780899750104656,0.1227906240777848,-0.024943257359997473,0.04669727411137958,0.0031500587264801094,-0.0023518421805577283,0.06801329308457471,0.03417130215937081,0.044518295998755716,0.04084097576902039,0.030326964466078035,0.014842633337018532,0.025786437419388016,0.025372258758556553,2.0156522288220073,0.5586828405043403,0.5401177028132005,0.6602278348520286,0.526285956146038,0.791730498729924,-0.45812859684655066,0.9387537189679308,0.017989426425942368,-0.0031888078860430324
2010-07-26,-0.006818053505353694,0.0065240409716476044,0.006459823356643746,-0.006930975979747234,-0.006924996570251252,-0.0055972544921900624,0.12093872909896455,0.2166238349090757,0.20103727326932058,0.16106073751660427,0.15011777263736129,0.11877087102165161,-0.033706351108509836,0.05187880719773963,-0.001619770843286683,-0.03398610116272094,0.05049155678394013,0.015955769692743926,0.04203528397324987,0.04192329939482918,0.029656412581392882,0.012734366046040864,0.02725987492251413,0.025538479380729385,1.6638767621281383,0.9475383077447757,0.9552930421882395,0.7031732940163024,0.5770634897580257,0.9025588193512922,-0.4440112596733593,0.9387166559601188,0.03794176460085796,0.003262953293265758
